Item No,Item Description,Invoice Date,Qty Shipped,Net Price,Unit Cost,Bill To,Whse
BW422045,1 IN EMT CONDUIT 10FT,2025-12-18,8,13.62,8.86,Highline Power & Controls,200430
BW422045,1 IN EMT CONDUIT 10FT,2025-12-20,8,13.60,8.86,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-17,8,13.59,8.86,Highline Power & Controls,200430
BW422045,1 IN EMT CONDUIT 10FT,2025-12-20,8,13.57,8.86,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-20,8,13.60,8.86,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-16,8,13.58,8.86,Highline Power & Controls,200430
BW422045,1 IN EMT CONDUIT 10FT,2025-12-18,9,13.66,8.86,Highline Power & Controls,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-22,9,13.64,8.86,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-16,8,13.57,8.86,Highline Power & Controls,200430
BW422045,1 IN EMT CONDUIT 10FT,2025-12-18,9,13.66,8.86,Highline Power & Controls,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-02,2,13.11,8.86,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2025-12-29,2,13.13,8.86,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2025-11-30,3,13.18,8.86,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2025-12-05,3,13.20,8.86,BrightLine Electric Co,200410
BW422045,1 IN EMT CONDUIT 10FT,2025-12-29,2,13.14,8.86,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2025-12-04,3,13.16,8.86,BrightLine Electric Co,200410
BW422045,1 IN EMT CONDUIT 10FT,2025-12-29,2,13.91,8.86,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2025-12-03,2,13.12,8.86,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2025-11-30,3,13.16,8.86,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2025-12-04,3,13.18,8.86,BrightLine Electric Co,200410
BW422045,1 IN EMT CONDUIT 10FT,2025-12-18,7,13.52,8.86,Highline Power & Controls,200430
BW422045,1 IN EMT CONDUIT 10FT,2025-12-13,7,13.50,8.86,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2025-12-12,6,13.45,8.86,Vector Electrical Services,200420
BW422045,1 IN EMT CONDUIT 10FT,2025-12-14,7,13.54,8.86,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2025-12-12,7,13.49,8.86,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2025-12-15,7,13.47,8.86,Highline Power & Controls,200430
BW422045,1 IN EMT CONDUIT 10FT,2025-12-13,7,13.53,8.86,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2025-12-18,7,13.51,8.86,Highline Power & Controls,200430
BW422045,1 IN EMT CONDUIT 10FT,2025-12-12,6,13.47,8.86,Vector Electrical Services,200420
BW422045,1 IN EMT CONDUIT 10FT,2025-12-15,6,13.45,8.86,Highline Power & Controls,200430
BW422045,1 IN EMT CONDUIT 10FT,2025-12-08,5,13.38,8.86,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2025-12-12,6,13.40,8.86,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2025-12-10,5,13.32,8.86,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2025-12-06,5,13.34,8.86,BrightLine Electric Co,200420
BW422045,1 IN EMT CONDUIT 10FT,2025-12-06,5,13.31,8.86,BrightLine Electric Co,200410
BW422045,1 IN EMT CONDUIT 10FT,2025-12-10,5,13.32,8.86,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2025-12-06,5,13.34,8.86,BrightLine Electric Co,200420
BW422045,1 IN EMT CONDUIT 10FT,2025-12-12,5,13.36,8.86,Vector Electrical Services,200420
BW422045,1 IN EMT CONDUIT 10FT,2025-12-06,5,13.33,8.86,BrightLine Electric Co,200420
BW422045,1 IN EMT CONDUIT 10FT,2025-12-10,5,13.35,8.86,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2025-12-23,9,13.69,8.86,Redwood Electrical Contractors,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-20,9,13.67,8.86,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-22,10,13.75,8.86,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-25,10,13.73,8.86,Redwood Electrical Contractors,200450
BW422045,1 IN EMT CONDUIT 10FT,2025-12-21,9,13.71,8.86,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-24,9,13.69,8.86,Redwood Electrical Contractors,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-20,9,13.67,8.86,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-23,9,13.65,8.86,Redwood Electrical Contractors,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-21,10,13.74,8.86,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-25,10,13.72,8.86,Redwood Electrical Contractors,200450
BW422045,1 IN EMT CONDUIT 10FT,2025-12-28,2,13.11,8.86,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2025-11-30,12,13.90,8.86,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2025-12-30,2,13.14,8.86,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2025-12-03,2,13.13,8.86,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2025-12-03,2,13.13,8.86,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2025-12-29,2,13.11,8.86,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2025-12-28,12,13.88,8.86,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2025-12-30,3,13.15,8.86,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2025-12-30,3,13.16,8.86,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2025-12-02,2,13.14,8.86,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2025-12-21,8,13.61,8.86,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-18,7,13.53,8.86,Highline Power & Controls,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-20,8,13.58,8.86,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-17,8,13.59,8.86,Highline Power & Controls,200430
BW422045,1 IN EMT CONDUIT 10FT,2025-12-17,8,13.59,8.86,Highline Power & Controls,200430
BW422045,1 IN EMT CONDUIT 10FT,2025-12-20,8,13.61,8.86,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-14,8,13.55,8.86,Highline Power & Controls,200430
BW422045,1 IN EMT CONDUIT 10FT,2025-12-19,8,13.57,8.86,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-15,8,13.56,8.86,Highline Power & Controls,200430
BW422045,1 IN EMT CONDUIT 10FT,2025-12-20,8,13.58,8.86,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-05,3,13.21,8.86,BrightLine Electric Co,200420
BW422045,1 IN EMT CONDUIT 10FT,2025-12-02,3,13.19,8.86,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2025-12-04,4,13.28,8.86,BrightLine Electric Co,200410
BW422045,1 IN EMT CONDUIT 10FT,2025-12-07,4,13.26,8.86,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2025-12-03,4,13.24,8.86,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2025-12-05,3,13.22,8.86,BrightLine Electric Co,200410
BW422045,1 IN EMT CONDUIT 10FT,2025-12-02,3,13.20,8.86,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2025-12-05,3,13.18,8.86,BrightLine Electric Co,200410
BW422045,1 IN EMT CONDUIT 10FT,2025-12-03,4,13.26,8.86,BrightLine Electric Co,200410
BW422045,1 IN EMT CONDUIT 10FT,2025-12-07,4,13.25,8.86,BrightLine Electric Co,200420
BW422045,1 IN EMT CONDUIT 10FT,2025-12-21,10,13.72,8.86,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-25,10,13.74,8.86,Redwood Electrical Contractors,200450
BW422045,1 IN EMT CONDUIT 10FT,2025-12-23,9,13.66,8.86,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-19,9,13.68,8.86,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-19,9,13.65,8.86,Highline Power & Controls,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-24,9,13.67,8.86,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-19,9,13.69,8.86,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-25,9,13.71,8.86,Redwood Electrical Contractors,200450
BW422045,1 IN EMT CONDUIT 10FT,2025-12-19,9,13.67,8.86,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-24,9,13.69,8.86,Redwood Electrical Contractors,200440
BW422045,1 IN EMT CONDUIT 10FT,2025-12-07,5,13.32,8.86,BrightLine Electric Co,200420
BW422045,1 IN EMT CONDUIT 10FT,2025-12-10,5,13.30,8.86,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2025-12-08,5,13.36,8.86,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2025-12-10,5,13.34,8.86,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2025-12-08,6,13.40,8.86,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2025-12-12,5,13.38,8.86,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2025-12-10,5,13.34,8.86,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-22,10,4.21,2.38,Redwood Electrical Contractors,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-27,10,4.22,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-25,9,4.19,2.38,Redwood Electrical Contractors,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-20,10,4.20,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-20,9,4.19,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-25,9,4.19,2.38,Redwood Electrical Contractors,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-21,10,4.20,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-26,10,4.20,2.38,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-20,10,4.19,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-25,10,4.20,2.38,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-20,8,4.16,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-16,8,4.16,2.38,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-19,8,4.15,2.38,Highline Power & Controls,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-14,7,4.14,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-18,7,4.14,2.38,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-20,8,4.16,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-17,8,4.16,2.38,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-20,8,4.15,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-14,7,4.15,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-18,7,4.14,2.38,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-28,12,4.25,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-02,2,4.01,2.38,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-27,11,4.24,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-01,12,4.25,2.38,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-01,12,4.25,2.38,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-27,12,4.25,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-29,2,4.02,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-03,3,4.02,2.38,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-03,3,4.02,2.38,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2025-11-30,11,4.24,2.38,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-12,7,4.13,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-15,7,4.12,2.38,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-13,6,4.11,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-10,6,4.10,2.38,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-10,6,4.11,2.38,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-13,6,4.10,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-12,6,4.12,2.38,Vector Electrical Services,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-14,6,4.11,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-10,6,4.11,2.38,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-13,6,4.11,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-14,6,4.10,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-11,6,4.11,2.38,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-14,6,4.12,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-12,7,4.12,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-16,7,4.13,2.38,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-13,7,4.13,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-11,6,4.11,2.38,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-14,6,4.11,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-12,7,4.12,2.38,Vector Electrical Services,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-17,7,4.13,2.38,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-29,11,4.23,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-24,11,4.22,2.38,Redwood Electrical Contractors,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-28,10,4.22,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-23,10,4.21,2.38,Redwood Electrical Contractors,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-23,10,4.22,2.38,Redwood Electrical Contractors,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-28,10,4.21,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-30,11,4.24,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-25,11,4.23,2.38,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-27,10,4.21,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-30,11,4.24,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-06,5,4.07,2.38,BrightLine Electric Co,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-10,5,4.08,2.38,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-11,5,4.09,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-08,6,4.10,2.38,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-10,5,4.08,2.38,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-08,5,4.09,2.38,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-09,4,4.07,2.38,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-06,5,4.07,2.38,BrightLine Electric Co,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-12,5,4.09,2.38,Vector Electrical Services,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-08,5,4.09,2.38,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-21,9,4.20,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-24,9,4.19,2.38,Redwood Electrical Contractors,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-23,9,4.18,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-25,10,4.20,2.38,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-23,9,4.19,2.38,Redwood Electrical Contractors,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-19,9,4.18,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-25,10,4.20,2.38,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-21,9,4.19,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-23,9,4.18,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-19,9,4.17,2.38,Highline Power & Controls,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-19,8,4.15,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-16,8,4.16,2.38,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-14,7,4.14,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-18,7,4.14,2.38,Highline Power & Controls,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-17,7,4.13,2.38,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-14,7,4.14,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-18,7,4.14,2.38,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-16,8,4.15,2.38,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-17,7,4.14,2.38,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-14,7,4.15,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-27,12,4.25,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-11-30,11,4.24,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-02,2,4.02,2.38,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-28,2,4.01,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-02,12,4.25,2.38,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-27,12,4.25,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-11-30,11,4.24,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-27,11,4.24,2.38,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-02,2,4.01,2.38,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-29,2,4.26,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-17,7,4.14,2.38,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-12,7,4.13,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-18,8,4.15,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-15,7,4.14,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-15,7,4.14,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-18,7,4.14,2.38,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-16,7,4.12,2.38,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-19,8,4.15,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-19,8,4.15,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-14,8,4.15,2.38,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-02,3,4.04,2.38,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-30,2,4.02,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-01,3,4.03,2.38,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-06,3,4.04,2.38,BrightLine Electric Co,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-05,3,4.04,2.38,BrightLine Electric Co,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-01,3,4.04,2.38,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-03,3,4.03,2.38,BrightLine Electric Co,200410
BW422900,4X4 METAL JUNCTION BOX,2025-11-30,3,4.03,2.38,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-03,3,4.03,2.38,BrightLine Electric Co,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-01,3,4.03,2.38,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-17,8,4.17,2.38,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-21,8,4.16,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-23,9,4.19,2.38,Redwood Electrical Contractors,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-19,9,4.18,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-23,9,4.18,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-17,9,4.17,2.38,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-21,8,4.16,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-17,8,4.16,2.38,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-23,9,4.18,2.38,Redwood Electrical Contractors,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-19,9,4.18,2.38,Highline Power & Controls,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-09,5,4.08,2.38,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-06,5,4.08,2.38,BrightLine Electric Co,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-04,4,4.06,2.38,BrightLine Electric Co,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-08,4,4.06,2.38,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-08,4,4.05,2.38,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-04,4,4.06,2.38,BrightLine Electric Co,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-08,4,4.07,2.38,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-06,4,4.07,2.38,BrightLine Electric Co,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-08,4,4.06,2.38,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-04,4,4.07,2.38,BrightLine Electric Co,200410
BW422900,4X4 METAL JUNCTION BOX,2025-12-26,10,4.20,2.38,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-22,10,4.20,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-28,10,4.21,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-22,10,4.21,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-28,11,4.23,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-23,11,4.22,2.38,Redwood Electrical Contractors,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-22,10,4.21,2.38,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-26,10,4.20,2.38,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-24,10,4.22,2.38,Redwood Electrical Contractors,200440
BW422900,4X4 METAL JUNCTION BOX,2025-12-27,10,4.21,2.38,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2025-12-11,6,4.11,2.38,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-14,6,4.12,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-08,6,4.10,2.38,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-13,6,4.10,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-15,6,4.12,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-12,5,4.09,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-14,6,4.11,2.38,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2025-12-11,6,4.11,2.38,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-13,5,4.09,2.38,Vector Electrical Services,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-09,6,4.10,2.38,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2025-12-26,11,4.24,2.38,Redwood Electrical Contractors,200450
